VAR00001;VAR00002;VAR00003;VAR00004;VAR00005;VAR00006;VAR00007;VAR00008;VAR00009;VAR00010;VAR00011;VAR00012;VAR00013;VAR00014;VAR00017;VAR00018;VAR00019;VAR00020;VAR00021;VAR00022;VAR00023;VAR00024;VAR00025;VAR00026;VAR00027;VAR00028;VAR00029;VAR00030;VAR00031;VAR00032;VAR00033;VAR00034;VAR00036;VAR00039;VAR00040;VAR00143;VAR00166;VAR00252;VAR00041;VAR00042;VAR00043;VAR00044;VAR00045;VAR00046;VAR00047;VAR00048;VAR00049;VAR00050;VAR00051;VAR00052;VAR00053;VAR00054;VAR00055;VAR00056;VAR00057;VAR00058;VAR00059;VAR00060;VAR00061;VAR00062;VAR00063;VAR00064;VAR00134;VAR00133;VAR00132;VAR00131;VAR00065;VAR00138;VAR00135;VAR00234;VAR00140;VAR00141;VAR00142;VAR00144;VAR00145;VAR00146;VAR00149;VAR00150;VAR00153;VAR00155;VAR00158;VAR00236;VAR00160;VAR00248;VAR00241;VAR00254;VAR00253;VAR00255;VAR00256;VAR00066;VAR00067;VAR00068;VAR00069;VAR00070;VAR00071;VAR00072;VAR00073;VAR00074;VAR00075;VAR00076;VAR00077;VAR00078;VAR00079;VAR00167;VAR00235;VAR00168;VAR00245;VAR00247;VAR00080;VAR00081;VAR00082;VAR00083;VAR00139;VAR00151;VAR00154;VAR00157;VAR00159;VAR00162;VAR00244;VAR00257;VAR00258;VAR00259;VAR00084;VAR00085;VAR00086;VAR00087;VAR00088;VAR00089;VAR00090;VAR00091;VAR00092;VAR00093;VAR00094;VAR00095;VAR00137;VAR00136;VAR00147;VAR00148;VAR00152;VAR00163;VAR00164;VAR00165;VAR00169;VAR00170;VAR00233;VAR00171;VAR00237;VAR00240;VAR00239;VAR00251;VAR00250;VAR00096;VAR00097;VAR00098;VAR00099;VAR00100;VAR00101;VAR00102;VAR00103;VAR00104;VAR00105;VAR00106;VAR00107;VAR00108;VAR00109;VAR00110;VAR00111;VAR00112;VAR00113;VAR00114;VAR00115;VAR00116;VAR00117;VAR00118;VAR00119;VAR00120;VAR00121;VAR00122;VAR00123;VAR00124;VAR00125;VAR00126;VAR00127;VAR00128;VAR00129;VAR00161;VAR00035;VAR00037;VAR00038;VAR00130;VAR00156;VAR00172;VAR00173;VAR00174;VAR00175;VAR00176;VAR00177;VAR00178;VAR00179;VAR00180;VAR00181;VAR00182;VAR00183;VAR00184;VAR00185;VAR00186;VAR00187;VAR00188;VAR00189;VAR00190;VAR00191;VAR00192;VAR00193;VAR00194;VAR00195;VAR00196;VAR00197;VAR00198;VAR00199;VAR00200;VAR00201;VAR00202;VAR00203;VAR00204;VAR00205;VAR00238;VAR00242;VAR00249;VAR00206;VAR00207;VAR00208;VAR00209;VAR00210;VAR00211;VAR00212;VAR00213;VAR00214;VAR00215;VAR00216;VAR00217;VAR00218;VAR00219;VAR00220;VAR00221;VAR00222;VAR00223;VAR00224;VAR00225;VAR00226;VAR00227;VAR00228;VAR00229;VAR00230;VAR00231;VAR00232
1,0;13042018,0;Hermilio;Pioneiro de LIbra: FPSO;Fratelli;Masculino;Casado/União Estável/Morando juntos;Sim;Duas crianças;Nenhuma;Nenhuma;25 a 34 anos;Médio Completo;Bom Jesus do NOrte-ES;Cinco a seis anos;Cinco a seis anos;Quatorze dias;Quatorze dias;Doze horas;Raramente;Sempre;Nunca;Às vezes;Às vezes;Sempre;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;1,0;1,0;1,0;Satisfeito;Satisfeito;Satisfeito;Sempre;Nunca;Sempre;Nunca;Nunca;Nunca;Às vezes;Nunca;Às vezes;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Sempre;Nunca;Sempre;Nunca;Bom;não se aplica;não se aplica;não se aplica;não se aplica;não se aplica;,0;se aplica;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;Raramente;Raramente;Às vezes;Raramente;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;1,0;1,0;1,0;1,0;1,0;Raramente;Nunca;Raramente;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Às vezes;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Às vezes;Às vezes;Nunca;Nunca;Nunca;Nunca;Nunca;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;Às vezes;Às vezes;Às vezes;Nunca;Sempre;Sempre;Raramente;Qualqueru técnico;Às vezes;Nunca;Nunca;Nunca;Alguma coisa;Alguma coisa;Médio;Leve;Leve;Médio;Nenhum;Muitas vezes;Nunca;Nunca;Satisfeito;Satisfeito;Satisfeito;Às vezes;Nunca;Nunca;Nunca;Raramente;Raramente;Raramente;Nunca;Raramente;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;,0;,0;,0;aplica;Não se aplica;Não se aplica;aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica
2,0;13042018,0;Hermilio;Pioneiro de LIbra: FPSO;Fratelli;Masculino;Casado/União Estável/Morando juntos;Sim;Nenhuma;Três adolescentes;Nenhuma;45 a 54 anos;Médio Completo;São Fidélis-RJ;Mais de 10 anos;Mais de 10 anos;Quatorze dias;Quatorze dias;Doze horas;Quase sempre;Quase sempre;Nunca;Sempre;Às vezes;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;1,0;1,0;1,0;Satisfeito;Muito satisfeito;Muito satisfeito;Sempre;Quase sempre;Sempre;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Bom;não se aplica;não se aplica;não se aplica;não se aplica;não se aplica;,0;se aplica;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;Às vezes;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Raramente;Nunca;Nunca;Nunca;Nunca;1,0;1,0;1,0;1,0;1,0;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Às vezes;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Raramente;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;;Sempre;Sempre;Raramente;Qualqueru técnico;Raramente;Nunca;Nunca;Nunca;Alguma coisa;Conheço bem;Médio;Nenhum;Nenhum;Nenhum;Nenhum;Sempre;Nunca;Raramente;Satisfeito;Satisfeito;Satisfeito;Sempre;Sempre;Nunca;Nunca;Às vezes;Às vezes;Às vezes;Nunca;Às vezes;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;,0;,0;,0;Não se aplica;Não se aplica;aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica
3,0;13042018,0;Hermilio;Pioneiro de LIbra: FPSO;Fratelli;Masculino;Casado/União Estável/Morando juntos;Sim;Nenhuma;Um adolescente;Nenhuma;35 a 44 anos;Médio Completo;Trajano de Morais-RJ;Cinco a seis anos;Sete a oito anos;Quatorze dias;Quatorze dias;Doze horas;Raramente;Nunca;Sempre;Sempre;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;1,0;1,0;1,0;Satisfeito;Muito satisfeito;Muito satisfeito;Sempre;Nunca;Sempre;Nunca;Sempre;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nem bom nem ruim;não se aplica;não se aplica;se aplica;não se aplica;não se aplica;,0;se aplica;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;Às vezes;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Às vezes;Nunca;Nunca;Nunca;Nunca;1,0;1,0;1,0;1,0;1,0;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Muitas vezes;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Às vezes;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;1,0;1,0;1,0;1,0;1,0;1,0;2,0;1,0;1,0;1,0;1,0;1,0;1,0;Sempre;Muitas vezes;Muitas vezes;Nunca;Sempre;Às vezes;Raramente;Superior de equipe;Raramente;Nunca;Nunca;Nunca;Alguma coisa;Conheço bem;Médio;Leve;Leve;Médio;Médio;Sempre;Nunca;Nunca;Satisfeito;Muito satisfeito;Satisfeito;Sempre;Raramente;Nunca;Nunca;Nunca;;;;;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;,0;,0;,0;Não se aplica;Não se aplica;aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica
4,0;13042018,0;Hermilio;Pioneiro de LIbra: FPSO;Fratelli;Masculino;Casado/União Estável/Morando juntos;Sim;Nenhuma;Um adolescente;Nenhuma;45 a 54 anos;Médio Completo;Rio das Ostras-RJ;Cinco a seis anos;Cinco a seis anos;Quatorze dias;Quatorze dias;Doze horas;Raramente;Sempre;Nunca;Quase sempre;Sempre;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;1,0;1,0;1,0;Satisfeito;Satisfeito;Satisfeito;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Muito bom;não se aplica;não se aplica;não se aplica;não se aplica;não se aplica;1,0;se aplica;1,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;Raramente;Nunca;Nunca;Às vezes;Raramente;Raramente;Raramente;Nunca;Raramente;Raramente;Raramente;Nunca;Nunca;Nunca;1,0;2,0;1,0;1,0;1,0;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Raramente;Nunca;Nunca;Nunca;Nunca;Nunca;Raramente;Nunca;Muitas vezes;Raramente;Nunca;Nunca;Nunca;Nunca;Raramente;Raramente;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;;;;;Sempre;Muitas vezes;Sempre;Qualqueru técnico;Às vezes;Nunca;Nunca;Nunca;Alguma coisa;Alguma coisa;Médio;Médio;Médio;Leve;Médio;Sempre;Nunca;Nunca;Muito satisfeito;Muito satisfeito;Muito satisfeito;Sempre;Muitas vezes;Nunca;Nunca;Às vezes;Sempre;Nunca;Nunca;Nunca;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;aplica;Não se aplica;,0;,0;,0;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;aplica;aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica
5,0;14042018,0;Hermilio;Pioneiro de LIbra: FPSO;Tk Ocyan;Masculino;Casado/União Estável/Morando juntos;Sim;Nenhuma;Nenhuma;Um adulto;45 a 54 anos;Sup. Incompleto;Alagoinhas-BA;Sete a oito anos;Mais de 10 anos;Quatorze dias;Quatorze dias;Doze horas;Quase sempre;Às vezes;Nunca;Às vezes;Raramente;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;1,0;1,0;1,0;Satisfeito;Satisfeito;Satisfeito;Nunca;Raramente;Raramente;Raramente;Raramente;Raramente;Raramente;Raramente;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nem bom nem ruim;não se aplica;se aplica;não se aplica;não se aplica;não se aplica;1,0;não se aplica;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;1,0;,0;,0;,0;,0;,0;,0;,0;Às vezes;Nunca;Nunca;Às vezes;Às vezes;Nunca;Nunca;Raramente;Raramente;Muitas vezes;Nunca;Raramente;Nunca;Nunca;1,0;1,0;1,0;1,0;1,0;Nunca;Raramente;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Raramente;Nunca;Às vezes;Nunca;Nunca;Nunca;Nunca;Às vezes;Nunca;Às vezes;Muitas vezes;Nunca;Nunca;Nunca;Nunca;Nunca;1,0;1,0;1,0;1,0;2,0;1,0;1,0;1,0;3,0;1,0;1,0;1,0;1,0;Muitas vezes;Muitas vezes;Às vezes;Muitas vezes;Sempre;Sempre;Às vezes;Qualqueru técnico;Às vezes;Raramente;Nunca;Nunca;Alguma coisa;Alguma coisa;Médio;Alto;Alto;Médio;Médio;Sempre;Nunca;Às vezes;Nem satisfeito/Nem insatisfeito;Muito satisfeito;Nem satisfeito/Nem insatisfeito;Às vezes;Muitas vezes;Nunca;Nunca;Raramente;Raramente;Às vezes;Nunca;Raramente;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;,0;,0;,0;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica
6,0;15042018,0;Hermilio;Pioneiro de LIbra: FPSO;Tk Ocyan;Masculino;Casado/União Estável/Morando juntos;Sim;Duas crianças;Nenhuma;Nenhuma;35 a 44 anos;Médio Completo;;Cinco a seis anos;Mais de 10 anos;Quatorze dias;Quatorze dias;Doze horas;Raramente;Sempre;Nunca;Nunca;Sempre;Raramente;Nunca;Nunca;Nunca;Nunca;Às vezes;Nunca;Nunca;Nunca;Nunca;Nunca;1,0;1,0;1,0;Nem satisfeito/Nem insatisfeito;Satisfeito;Satisfeito;Sempre;Sempre;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Bom;não se aplica;não se aplica;não se aplica;não se aplica;não se aplica;1,0;se aplica;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;Às vezes;Nunca;Nunca;Nunca;Raramente;Raramente;Nunca;Nunca;Nunca;Às vezes;Nunca;Nunca;Nunca;Nunca;1,0;1,0;1,0;1,0;1,0;Nunca;Raramente;Raramente;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Às vezes;Nunca;Nunca;Nunca;Nunca;Às vezes;Às vezes;Às vezes;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;Às vezes;Sempre;Sempre;Às vezes;Sempre;Sempre;Sempre;Qualqueru técnico;Raramente;Nunca;Nunca;Nunca;Alguma coisa;Alguma coisa;Médio;Alto;Médio;Leve;Leve;Sempre;Nunca;Às vezes;Satisfeito;Satisfeito;Satisfeito;Sempre;Sempre;Nunca;Nunca;Às vezes;Sempre;Sempre;Nunca;Nunca;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;,0;,0;,0;aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica
7,0;15042018,0;Hermilio;Pioneiro de LIbra: FPSO;Tk Ocyan;Masculino;Casado/União Estável/Morando juntos;Sim;Duas crianças;Nenhuma;Nenhuma;35 a 44 anos;Sup. Incompleto;;Três a quatro anos;Cinco a seis anos;Quatorze dias;Quatorze dias;Doze horas;Às vezes;Às vezes;Nunca;Raramente;Nunca;Às vezes;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;1,0;1,0;1,0;Satisfeito;Satisfeito;Satisfeito;Quase sempre;Nunca;Quase sempre;Nunca;Quase sempre;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Sempre;Nunca;Sempre;Nunca;Bom;não se aplica;não se aplica;não se aplica;não se aplica;não se aplica;1,0;se aplica;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;Às vezes;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Raramente;Nunca;Nunca;Nunca;Nunca;1,0;1,0;1,0;1,0;1,0;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Às vezes;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Às vezes;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;Muitas vezes;Muitas vezes;Às vezes;Às vezes;Sempre;Sempre;Sempre;Qualqueru técnico;Às vezes;Nunca;Nunca;Nunca;Alguma coisa;Alguma coisa;Leve;Leve;Nenhum;Médio;Leve;Sempre;Nunca;Nunca;Satisfeito;Satisfeito;Satisfeito;Sempre;Sempre;Nunca;Nunca;Às vezes;Às vezes;Às vezes;Raramente;Raramente;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;1,0;,0;,0;Não se aplica;Não se aplica;aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica
8,0;15042018,0;Hermilio;Pioneiro de LIbra: FPSO;Tk Ocyan;Masculino;Casado/União Estável/Morando juntos;Sim;Uma criança;Um adolescente;Nenhuma;45 a 54 anos;Sup. Incompleto;;nove a dez anos;Um a dois anos;Vinte e oito dias;Vinte e oito dias;Doze horas;Nunca;Quase sempre;Nunca;Às vezes;Às vezes;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Quase sempre;Nunca;1,0;1,0;1,0;Satisfeito;Satisfeito;Insatisfeito;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Quase sempre;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Muito bom;não se aplica;não se aplica;não se aplica;não se aplica;não se aplica;,0;não se aplica;,0;,0;,0;,0;,0;,0;,0;,0;1,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;Raramente;Muitas vezes;Nunca;Às vezes;Nunca;Nunca;Nunca;Nunca;Nunca;Às vezes;Nunca;Nunca;Nunca;Nunca;1,0;1,0;1,0;1,0;1,0;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Raramente;Às vezes;Muitas vezes;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;Muitas vezes;Muitas vezes;Às vezes;Às vezes;Sempre;Sempre;Às vezes;Qualquer pessoa que trabalha na plataforma;Às vezes;Nunca;Nunca;Nunca;Conheço bem;Conheço bem;Leve;Alto;Alto;Leve;Alto;Sempre;Nunca;Às vezes;Nem satisfeito/Nem insatisfeito;Satisfeito;Nem satisfeito/Nem insatisfeito;Sempre;Sempre;Nunca;Nunca;Às vezes;Às vezes;Às vezes;Nunca;Nunca;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;,0;,0;,0;aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica
